254,4.0
255,4.0
256,1.0
257,1.0
258,4.0
259,4.0
260,1.0
261,4.0
262,4.0
263,4.0
264,0.0
265,4.0
266,1.0
267,0.0
268,1.0
269,2.0
270,4.0
271,4.0
272,1.0
273,1.0
274,0.0
275,0.0
276,4.0
277,1.0
278,4.0
279,1.0
280,1.0
281,1.0
282,4.0
283,1.0
284,4.0
285,0.0
286,0.0
287,0.0
288,4.0
289,1.0
290,4.0
291,4.0
292,1.0
293,4.0
294,2.0
295,2.0
296,4.0
297,4.0
298,4.0
299,4.0
300,2.0
301,0.0
302,1.0
303,1.0
304,1.0
305,4.0
306,1.0
307,4.0
308,4.0
309,4.0
310,0.0
311,4.0
312,1.0
313,1.0
314,4.0
315,4.0
316,1.0
317,4.0
318,1.0
319,1.0
320,0.0
321,1.0
322,1.0
323,4.0
324,0.0
325,4.0
326,1.0
327,4.0
328,4.0
329,4.0
330,1.0
331,4.0
332,4.0
333,0.0
334,1.0
335,4.0
336,1.0
337,1.0
338,4.0
339,1.0
340,1.0
341,1.0
342,4.0
343,0.0
344,4.0
345,1.0
346,4.0
347,1.0
348,4.0
349,4.0
350,0.0
351,1.0
352,4.0
353,4.0
354,1.0
355,4.0
356,1.0
357,0.0
358,4.0
359,4.0
360,1.0
361,4.0
362,2.0
363,1.0
364,1.0
365,4.0
366,0.0
367,4.0
368,1.0
369,4.0
370,1.0
371,0.0
372,4.0
373,2.0
374,0.0
375,1.0
376,4.0
377,0.0
378,4.0
379,4.0
380,4.0
381,4.0
382,1.0
383,1.0
384,1.0
385,2.0
386,1.0
387,1.0
388,1.0
389,1.0
390,4.0
391,1.0
392,4.0
393,0.0
394,4.0
395,2.0
396,4.0
397,1.0
398,1.0
399,0.0
400,1.0
401,1.0
402,4.0
403,1.0
404,0.0
405,4.0
406,4.0
407,4.0
408,4.0
409,1.0
410,4.0
411,0.0
412,4.0
413,0.0
414,0.0
415,4.0
416,2.0
417,1.0
418,2.0
419,2.0
420,4.0
421,4.0
422,0.0
423,1.0
424,4.0
425,4.0
426,4.0
427,4.0
428,0.0
429,4.0
430,4.0
431,1.0
432,4.0
433,1.0
434,4.0
435,4.0
436,1.0
437,1.0
438,2.0
439,1.0
440,0.0
441,4.0
442,0.0
443,4.0
444,4.0
445,0.0
446,0.0
447,0.0
448,1.0
449,2.0
450,0.0
451,0.0
452,4.0
453,0.0
454,4.0
455,4.0
456,1.0
457,2.0
458,1.0
459,1.0
460,0.0
461,4.0
462,4.0
463,2.0
464,1.0
465,0.0
466,0.0
467,0.0
468,1.0
469,0.0
470,1.0
471,4.0
472,0.0
473,1.0
474,2.0
475,4.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,4.0
483,1.0
484,4.0
485,4.0
486,4.0
487,1.0
488,1.0
489,4.0
490,4.0
491,1.0
492,0.0
493,1.0
494,0.0
495,4.0
496,4.0
497,1.0
498,0.0
499,0.0
500,1.0
501,1.0
502,0.0
503,4.0
504,0.0
505,0.0
506,4.0
507,1.0
508,1.0
509,1.0
510,0.0
511,1.0
512,0.0
513,1.0
514,0.0
515,0.0
516,0.0
517,1.0
518,0.0
519,4.0
520,4.0
521,4.0
522,2.0
523,4.0
524,4.0
525,2.0
526,0.0
527,1.0
528,4.0
529,4.0
530,1.0
531,0.0
532,1.0
533,1.0
534,4.0
535,4.0
536,1.0
537,0.0
538,2.0
539,2.0
540,4.0
541,4.0
542,2.0
543,4.0
544,4.0
545,1.0
546,0.0
547,0.0
548,4.0
549,1.0
550,4.0
551,4.0
552,0.0
553,3.0
554,4.0
555,1.0
556,4.0
557,1.0
558,1.0
559,1.0
560,4.0
561,4.0
562,2.0
563,1.0
564,1.0
565,4.0
566,3.0
567,4.0
568,4.0
569,0.0
570,0.0
571,0.0
572,4.0
573,4.0
574,4.0
575,4.0
576,1.0
577,4.0
578,1.0
579,4.0
580,4.0
581,1.0
582,1.0
583,4.0
584,1.0
585,0.0
586,0.0
587,0.0
588,4.0
589,2.0
590,0.0
591,4.0
592,4.0
593,1.0
594,4.0
595,4.0
596,4.0
597,4.0
598,0.0
599,4.0
600,1.0
601,1.0
602,1.0
603,1.0
604,1.0
605,1.0
606,0.0
607,4.0
608,4.0
609,2.0
610,4.0
611,4.0
612,1.0
613,1.0
614,4.0
615,0.0
616,4.0
617,1.0
618,0.0
619,1.0
620,4.0
621,2.0
622,4.0
623,1.0
624,4.0
625,2.0
626,1.0
627,1.0
628,0.0
629,4.0
630,1.0
631,4.0
632,1.0
633,1.0
634,4.0
635,0.0
636,4.0
637,4.0
638,4.0
639,4.0
640,0.0
641,4.0
642,1.0
643,0.0
644,1.0
645,4.0
646,1.0
647,1.0
648,4.0
649,4.0
650,2.0
651,1.0
652,4.0
653,4.0
654,0.0
655,4.0
656,1.0
657,4.0
658,1.0
659,1.0
660,4.0
661,4.0
662,2.0
663,0.0
664,4.0
665,1.0
666,1.0
667,4.0
668,4.0
669,4.0
670,2.0
671,2.0
672,1.0
673,0.0
674,2.0
675,4.0
676,1.0
677,1.0
678,4.0
679,1.0
680,2.0
681,4.0
682,1.0
683,1.0
684,4.0
685,4.0
686,4.0
687,4.0
688,4.0
689,4.0
690,4.0
691,4.0
692,0.0
693,0.0
694,1.0
695,0.0
696,1.0
697,4.0
698,0.0
699,0.0
700,1.0
701,1.0
702,4.0
703,0.0
704,4.0
705,2.0
706,0.0
707,1.0
708,4.0
709,4.0
710,1.0
711,1.0
712,0.0
713,1.0
714,1.0
715,1.0
716,0.0
717,0.0
718,1.0
719,4.0
720,4.0
721,0.0
722,2.0
723,4.0
724,1.0
725,1.0
726,1.0
727,4.0
728,2.0
729,4.0
730,1.0
731,4.0
732,1.0
733,0.0
734,1.0
735,4.0
736,1.0
737,4.0
738,1.0
739,4.0
740,2.0
741,1.0
742,4.0
743,1.0
744,4.0
745,1.0
746,4.0
747,4.0
748,4.0
749,4.0
750,0.0
751,1.0
752,0.0
753,1.0
754,1.0
755,1.0
756,4.0
757,4.0
758,0.0
759,4.0
760,1.0
761,1.0
762,4.0
763,0.0
764,1.0
765,4.0
766,1.0
767,4.0
768,1.0
769,1.0
770,1.0
771,2.0
772,4.0
773,4.0
774,4.0
775,1.0
776,1.0
777,0.0
778,4.0
779,2.0
780,4.0
781,1.0
782,0.0
783,1.0
784,4.0
785,1.0
786,4.0
787,2.0
788,4.0
789,1.0
790,2.0
791,4.0
792,0.0
793,1.0
794,4.0
795,0.0
796,1.0
797,4.0
798,1.0
799,0.0
800,0.0
801,4.0
802,1.0
803,1.0
804,4.0
805,2.0
806,1.0
807,0.0
808,1.0
809,1.0
810,0.0
811,1.0
812,4.0
813,1.0
814,0.0
815,4.0
816,1.0
817,4.0
818,1.0
819,4.0
820,0.0
821,4.0
822,1.0
823,0.0
824,4.0
825,4.0
826,1.0
827,1.0
828,0.0
829,2.0
830,4.0
831,0.0
832,1.0
833,1.0
834,1.0
835,4.0
836,1.0
837,1.0
838,2.0
839,4.0
840,1.0
841,1.0
842,4.0
843,1.0
844,1.0
845,1.0
846,4.0
847,4.0
848,4.0
849,2.0
850,2.0
851,4.0
852,1.0
853,4.0
854,4.0
855,4.0
856,0.0
857,4.0
858,4.0
859,0.0
860,2.0
861,4.0
862,1.0
863,1.0
864,4.0
865,0.0
866,4.0
867,0.0
868,4.0
869,4.0
870,1.0
871,0.0
872,4.0
873,0.0
874,1.0
875,4.0
876,0.0
877,1.0
878,1.0
879,4.0
880,1.0
881,0.0
882,4.0
883,4.0
884,4.0
885,4.0
886,1.0
887,1.0
888,4.0
889,4.0
890,4.0
891,0.0
892,0.0
893,1.0
894,4.0
895,1.0
896,1.0
897,4.0
898,1.0
899,0.0
900,0.0
901,0.0
902,4.0
903,1.0
904,4.0
905,1.0
906,0.0
907,4.0
908,4.0
909,1.0
910,1.0
911,0.0
912,4.0
913,1.0
914,4.0
915,4.0
916,4.0
917,4.0
918,4.0
919,4.0
920,1.0
921,0.0
922,0.0
923,4.0
924,2.0
925,1.0
926,4.0
927,4.0
928,4.0
929,1.0
930,1.0
931,3.0
932,4.0
933,0.0
934,4.0
935,4.0
936,4.0
937,1.0
938,1.0
939,1.0
940,4.0
941,4.0
942,1.0
943,4.0
944,4.0
945,4.0
946,4.0
947,4.0
948,4.0
949,1.0
950,1.0
951,1.0
952,1.0
953,4.0
954,4.0
955,4.0
956,1.0
957,1.0
958,1.0
959,1.0
960,4.0
961,4.0
962,1.0
963,1.0
964,4.0
965,1.0
966,0.0
967,0.0
968,4.0
969,1.0
970,4.0
971,3.0
972,0.0
973,4.0
974,4.0
975,4.0
976,4.0
977,1.0
978,4.0
979,1.0
980,1.0
981,1.0
982,4.0
983,4.0
984,1.0
985,0.0
986,1.0
987,1.0
988,0.0
989,0.0
990,1.0
991,1.0
992,4.0
993,4.0
994,1.0
995,1.0
996,1.0
997,2.0
998,1.0
999,4.0
1000,1.0
1001,0.0
1002,1.0
1003,4.0
1004,1.0
1005,1.0
1006,4.0
1007,4.0
1008,4.0
1009,1.0
1010,4.0
1011,1.0
1012,4.0
1013,0.0
1014,4.0
1015,1.0
1016,0.0
1017,4.0
1018,1.0
1019,1.0
1020,4.0
1021,0.0
1022,2.0
1023,4.0
1024,1.0
1025,4.0
1026,4.0
1027,4.0
1028,0.0
1029,1.0
1030,0.0
1031,0.0
1032,0.0
1033,4.0
1034,4.0
1035,1.0
1036,1.0
1037,4.0
1038,1.0
1039,4.0
1040,1.0
1041,4.0
1042,4.0
1043,4.0
1044,4.0
1045,4.0
1046,1.0
1047,1.0
1048,1.0
1049,1.0
1050,0.0
1051,0.0
1052,4.0
1053,4.0
1054,0.0
1055,1.0
1056,4.0
1057,0.0
1058,1.0
1059,0.0
1060,4.0
1061,4.0
1062,4.0
1063,1.0
1064,0.0
1065,1.0
1066,0.0
1067,4.0
1068,1.0
1069,0.0
1070,1.0
1071,1.0
1072,4.0
1073,4.0
1074,1.0
1075,2.0
1076,4.0
1077,1.0
1078,4.0
1079,4.0
1080,4.0
1081,1.0
1082,4.0
1083,0.0
1084,1.0
1085,1.0
1086,4.0
1087,1.0
1088,4.0
1089,4.0
1090,1.0
1091,1.0
1092,4.0
1093,2.0
1094,4.0
1095,4.0
1096,1.0
1097,4.0
1098,0.0
1099,4.0
1100,0.0
1101,1.0
1102,0.0
1103,4.0
1104,1.0
1105,4.0
1106,4.0
1107,0.0
1108,0.0
1109,4.0
1110,4.0
1111,1.0
1112,1.0
1113,1.0
1114,0.0
1115,4.0
1116,4.0
1117,4.0
1118,4.0
1119,0.0
1120,1.0
1121,4.0
1122,1.0
1123,0.0
1124,4.0
1125,0.0
1126,1.0
1127,0.0
1128,1.0
1129,2.0
1130,4.0
1131,2.0
1132,1.0
1133,4.0
1134,1.0
1135,4.0
1136,0.0
1137,1.0
1138,4.0
1139,4.0
1140,1.0
1141,0.0
1142,4.0
1143,4.0
1144,4.0
1145,4.0
1146,0.0
1147,4.0
1148,1.0
1149,4.0
1150,1.0
1151,0.0
1152,3.0
1153,4.0
1154,4.0
1155,1.0
1156,4.0
1157,0.0
1158,1.0
1159,4.0
1160,4.0
1161,0.0
1162,0.0
1163,4.0
1164,4.0
1165,4.0
1166,4.0
1167,4.0
1168,1.0
1169,4.0
1170,2.0
1171,1.0
1172,1.0
1173,4.0
1174,0.0
1175,4.0
1176,4.0
1177,4.0
1178,4.0
1179,4.0
1180,4.0
1181,4.0
1182,0.0
1183,1.0
1184,1.0
1185,1.0
1186,1.0
1187,4.0
1188,1.0
1189,4.0
1190,1.0
1191,1.0
1192,1.0
1193,0.0
1194,2.0
1195,4.0
1196,4.0
1197,4.0
1198,4.0
1199,4.0
1200,4.0
1201,0.0
1202,4.0
1203,1.0
1204,4.0
1205,0.0
1206,0.0
1207,1.0
1208,1.0
1209,2.0
1210,0.0
1211,4.0
1212,1.0
1213,1.0
1214,4.0
1215,4.0
1216,0.0
1217,0.0
1218,2.0
1219,1.0
1220,4.0
1221,1.0
1222,4.0
1223,1.0
1224,4.0
1225,4.0
1226,1.0
1227,0.0
1228,2.0
1229,4.0
1230,4.0
1231,1.0
1232,4.0
1233,4.0
1234,1.0
1235,0.0
1236,1.0
1237,4.0
1238,1.0
1239,4.0
1240,4.0
1241,1.0
1242,4.0
1243,4.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,4.0
1249,0.0
1250,1.0
1251,0.0
1252,1.0
1253,4.0
1254,4.0
1255,1.0
1256,0.0
1257,4.0
1258,2.0
1259,4.0
1260,4.0
1261,0.0
1262,0.0
1263,1.0
1264,1.0
1265,1.0
1266,2.0
1267,4.0
1268,1.0
1269,1.0
1270,4.0
1271,4.0
1272,1.0
1273,0.0
1274,0.0
1275,1.0
1276,1.0
1277,4.0
1278,1.0
1279,1.0
1280,4.0
1281,1.0
1282,1.0
1283,4.0
1284,2.0
1285,1.0
1286,1.0
1287,1.0
1288,0.0
1289,4.0
1290,1.0
1291,4.0
1292,4.0
1293,4.0
1294,4.0
1295,1.0
1296,4.0
1297,1.0
1298,1.0
1299,4.0
1300,2.0
1301,0.0
1302,0.0
1303,1.0
1304,2.0
1305,1.0
1306,0.0
1307,1.0
1308,4.0
1309,1.0
1310,4.0
1311,4.0
1312,0.0
1313,0.0
1314,0.0
1315,1.0
1316,1.0
1317,1.0
1318,1.0
1319,1.0
1320,4.0
1321,1.0
1322,0.0
1323,4.0
1324,1.0
1325,1.0
1326,1.0
1327,2.0
1328,2.0
1329,0.0
1330,4.0
1331,1.0
1332,0.0
1333,1.0
1334,4.0
1335,1.0
1336,1.0
1337,4.0
1338,4.0
1339,1.0
1340,1.0
1341,1.0
1342,1.0
1343,4.0
1344,4.0
1345,4.0
1346,0.0
1347,0.0
1348,4.0
1349,4.0
1350,4.0
1351,1.0
1352,4.0
1353,4.0
1354,4.0
1355,2.0
1356,4.0
1357,4.0
1358,4.0
1359,4.0
1360,2.0
1361,4.0
1362,0.0
1363,4.0
1364,1.0
1365,1.0
1366,1.0
1367,0.0
1368,4.0
1369,4.0
1370,4.0
1371,1.0
1372,4.0
1373,4.0
1374,0.0
1375,4.0
1376,0.0
1377,1.0
1378,3.0
1379,1.0
1380,4.0
1381,1.0
1382,1.0
1383,4.0
1384,0.0
1385,0.0
1386,4.0
1387,4.0
1388,1.0
1389,1.0
1390,0.0
1391,4.0
1392,0.0
1393,4.0
1394,4.0
1395,0.0
1396,2.0
1397,4.0
1398,1.0
1399,1.0
1400,1.0
1401,4.0
1402,1.0
1403,0.0
1404,0.0
1405,1.0
1406,1.0
1407,1.0
1408,4.0
1409,4.0
1410,1.0
1411,4.0
1412,1.0
1413,2.0
1414,4.0
1415,2.0
1416,1.0
1417,4.0
1418,4.0
1419,1.0
1420,1.0
1421,4.0
1422,4.0
1423,2.0
1424,4.0
1425,2.0
1426,0.0
1427,1.0
1428,4.0
1429,4.0
1430,4.0
1431,1.0
1432,4.0
1433,1.0
1434,0.0
1435,4.0
1436,0.0
1437,1.0
1438,0.0
1439,1.0
1440,4.0
1441,0.0
1442,4.0
1443,4.0
1444,2.0
1445,4.0
1446,4.0
1447,4.0
1448,4.0
1449,0.0
1450,1.0
1451,4.0
1452,1.0
1453,1.0
1454,1.0
1455,1.0
1456,1.0
1457,1.0
1458,4.0
1459,4.0
1460,0.0
1461,1.0
1462,4.0
1463,4.0
1464,4.0
1465,0.0
1466,4.0
1467,4.0
1468,4.0
1469,0.0
1470,1.0
1471,1.0
1472,1.0
1473,1.0
1474,0.0
1475,4.0
1476,4.0
1477,0.0
1478,1.0
1479,1.0
1480,1.0
1481,1.0
1482,1.0
1483,2.0
1484,4.0
1485,0.0
1486,4.0
1487,4.0
1488,0.0
1489,4.0
1490,0.0
1491,0.0
1492,4.0
1493,1.0
1494,1.0
1495,4.0
1496,2.0
1497,4.0
1498,1.0
1499,1.0
1500,1.0
1501,4.0
1502,3.0
1503,0.0
1504,4.0
1505,1.0
1506,1.0
1507,4.0
1508,4.0
1509,4.0
1510,2.0
1511,4.0
1512,0.0
1513,1.0
1514,1.0
1515,0.0
1516,0.0
1517,4.0
1518,4.0
1519,1.0
1520,4.0
1521,1.0
1522,0.0
1523,4.0
1524,4.0
1525,1.0
1526,4.0
1527,0.0
1528,2.0
1529,4.0
1530,4.0
1531,1.0
1532,4.0
1533,1.0
1534,4.0
1535,1.0
1536,1.0
1537,1.0
1538,4.0
1539,2.0
1540,2.0
1541,1.0
1542,4.0
1543,4.0
1544,4.0
1545,4.0
1546,1.0
1547,4.0
1548,0.0
1549,1.0
1550,4.0
1551,1.0
1552,4.0
1553,4.0
1554,1.0
1555,1.0
1556,1.0
1557,4.0
1558,2.0
1559,4.0
1560,0.0
1561,4.0
1562,1.0
1563,2.0
1564,4.0
1565,4.0
1566,0.0
1567,2.0
1568,4.0
1569,4.0
1570,4.0
1571,4.0
1572,4.0
1573,1.0
1574,4.0
1575,4.0
1576,1.0
1577,1.0
1578,4.0
1579,0.0
1580,4.0
1581,1.0
1582,4.0
1583,1.0
1584,1.0
1585,4.0
1586,4.0
1587,4.0
1588,4.0
1589,4.0
1590,1.0
1591,4.0
1592,1.0
1593,4.0
1594,4.0
1595,1.0
1596,4.0
1597,1.0
1598,1.0
1599,0.0
1600,1.0
1601,1.0
1602,4.0
1603,1.0
1604,4.0
1605,1.0
1606,1.0
1607,0.0
1608,4.0
1609,4.0
1610,1.0
1611,4.0
1612,4.0
1613,0.0
1614,4.0
1615,0.0
1616,1.0
1617,4.0
1618,4.0
1619,4.0
1620,1.0
1621,1.0
1622,4.0
1623,1.0
1624,0.0
1625,1.0
1626,1.0
1627,1.0
1628,4.0
1629,0.0
1630,0.0
1631,4.0
1632,1.0
1633,4.0
1634,1.0
1635,1.0
1636,1.0
1637,0.0
1638,4.0
1639,1.0
1640,4.0
1641,1.0
1642,0.0
1643,1.0
1644,1.0
1645,1.0
1646,1.0
1647,1.0
1648,2.0
1649,4.0
1650,4.0
1651,2.0
1652,2.0
1653,4.0
1654,2.0
1655,4.0
1656,4.0
1657,2.0
1658,1.0
1659,4.0
1660,1.0
1661,0.0
1662,4.0
1663,1.0
1664,2.0
1665,4.0
1666,0.0
1667,4.0
1668,4.0
1669,1.0
1670,1.0
1671,0.0
1672,4.0
1673,4.0
1674,4.0
1675,1.0
1676,1.0
1677,1.0
1678,0.0
1679,1.0
1680,1.0
1681,4.0
1682,4.0
1683,0.0
1684,1.0
1685,4.0
1686,1.0
1687,1.0
1688,0.0
1689,1.0
1690,0.0
1691,0.0
1692,4.0
1693,1.0
1694,1.0
1695,4.0
1696,0.0
1697,1.0
1698,1.0
1699,1.0
1700,4.0
1701,4.0
1702,4.0
1703,4.0
1704,1.0
1705,1.0
1706,4.0
1707,0.0
1708,0.0
1709,4.0
1710,1.0
1711,4.0
1712,1.0
1713,4.0
1714,0.0
1715,0.0
1716,4.0
1717,4.0
1718,1.0
1719,0.0
1720,4.0
1721,2.0
1722,1.0
1723,4.0
1724,1.0
1725,1.0
1726,4.0
1727,1.0
1728,0.0
1729,0.0
1730,1.0
1731,2.0
1732,0.0
1733,4.0
1734,2.0
1735,0.0
1736,1.0
1737,4.0
1738,0.0
1739,4.0
1740,4.0
1741,4.0
1742,4.0
1743,2.0
1744,4.0
1745,2.0
1746,1.0
1747,4.0
1748,1.0
1749,1.0
1750,2.0
1751,0.0
1752,0.0
1753,1.0
1754,1.0
1755,1.0
1756,0.0
1757,4.0
1758,4.0
1759,4.0
1760,4.0
1761,4.0
1762,0.0
1763,4.0
1764,1.0
1765,1.0
1766,4.0
1767,1.0
1768,4.0
1769,4.0
1770,4.0
1771,1.0
1772,0.0
1773,4.0
1774,1.0
1775,4.0
1776,1.0
1777,1.0
1778,0.0
1779,1.0
1780,1.0
1781,4.0
1782,1.0
1783,4.0
1784,4.0
1785,0.0
1786,4.0
1787,0.0
1788,1.0
1789,4.0
1790,0.0
1791,4.0
1792,0.0
1793,1.0
1794,1.0
1795,1.0
1796,0.0
1797,1.0
1798,4.0
1799,1.0
1800,4.0
1801,1.0
1802,4.0
1803,4.0
1804,4.0
1805,4.0
1806,1.0
1807,1.0
1808,1.0
1809,1.0
1810,2.0
1811,1.0
1812,1.0
1813,1.0
1814,1.0
1815,1.0
1816,0.0
1817,4.0
1818,1.0
1819,1.0
1820,1.0
1821,1.0
1822,4.0
1823,1.0
1824,4.0
1825,0.0
1826,2.0
1827,1.0
1828,1.0
1829,4.0
1830,0.0
1831,4.0
1832,4.0
1833,1.0
1834,4.0
1835,1.0
1836,4.0
1837,1.0
1838,0.0
1839,1.0
1840,1.0
1841,4.0
1842,4.0
1843,0.0
1844,1.0
1845,3.0
1846,4.0
1847,4.0
1848,2.0
1849,1.0
1850,3.0
1851,4.0
1852,1.0
1853,4.0
1854,1.0
1855,0.0
1856,4.0
1857,0.0
1858,4.0
1859,4.0
1860,4.0
1861,4.0
1862,1.0
1863,4.0
1864,1.0
1865,1.0
1866,0.0
1867,4.0
1868,4.0
1869,4.0
1870,4.0
1871,4.0
1872,1.0
1873,1.0
1874,4.0
1875,4.0
1876,4.0
1877,2.0
1878,4.0
1879,4.0
1880,1.0
1881,4.0
1882,4.0
1883,1.0
1884,1.0
1885,1.0
1886,4.0
1887,0.0
1888,1.0
1889,0.0
1890,4.0
1891,4.0
1892,1.0
1893,2.0
1894,2.0
1895,4.0
1896,4.0
1897,4.0
1898,0.0
1899,4.0
1900,1.0
1901,1.0
1902,2.0
1903,1.0
1904,0.0
1905,4.0
1906,1.0
1907,4.0
1908,4.0
1909,2.0
1910,0.0
1911,4.0
1912,0.0
1913,1.0
1914,0.0
1915,4.0
1916,1.0
1917,1.0
1918,4.0
1919,1.0
1920,4.0
1921,0.0
1922,0.0
1923,4.0
1924,3.0
1925,4.0
1926,4.0
1927,0.0
1928,0.0
1929,4.0
1930,1.0
1931,1.0
1932,4.0
1933,1.0
1934,4.0
1935,1.0
1936,1.0
1937,4.0
1938,4.0
1939,1.0
1940,1.0
1941,4.0
1942,4.0
1943,2.0
1944,1.0
1945,4.0
1946,0.0
1947,4.0
1948,1.0
1949,0.0
1950,1.0
1951,1.0
1952,0.0
1953,0.0
1954,4.0
1955,1.0
1956,0.0
1957,1.0
1958,0.0
1959,1.0
1960,4.0
1961,4.0
1962,4.0
1963,4.0
1964,1.0
1965,1.0
1966,4.0
1967,4.0
1968,4.0
1969,0.0
1970,1.0
1971,0.0
1972,1.0
1973,1.0
1974,4.0
1975,4.0
1976,4.0
1977,4.0
1978,1.0
1979,0.0
1980,0.0
1981,4.0
1982,0.0
1983,4.0
1984,0.0
1985,4.0
1986,4.0
1987,1.0
1988,4.0
1989,1.0
1990,4.0
1991,4.0
1992,1.0
1993,1.0
1994,4.0
1995,4.0
1996,4.0
1997,0.0
1998,4.0
1999,1.0
2000,4.0
2001,4.0
2002,4.0
2003,4.0
2004,0.0
2005,1.0
2006,4.0
2007,0.0
2008,1.0
2009,4.0
2010,1.0
2011,0.0
2012,4.0
2013,1.0
2014,4.0
2015,4.0
2016,4.0
2017,4.0
2018,1.0
2019,1.0
2020,1.0
2021,1.0
2022,2.0
2023,4.0
2024,1.0
2025,0.0
2026,1.0
2027,4.0
2028,1.0
2029,0.0
2030,4.0
2031,2.0
2032,4.0
2033,2.0
2034,1.0
2035,1.0
2036,1.0
2037,0.0
2038,4.0
2039,4.0
2040,4.0
2041,4.0
2042,1.0
2043,4.0
2044,1.0
2045,4.0
2046,1.0
2047,2.0
2048,4.0
2049,4.0
2050,4.0
2051,0.0
2052,4.0
2053,0.0
2054,4.0
2055,1.0
2056,1.0
2057,4.0
2058,0.0
2059,0.0
2060,1.0
2061,1.0
2062,0.0
2063,4.0
2064,1.0
2065,4.0
2066,4.0
2067,4.0
2068,2.0
2069,1.0
2070,4.0
2071,4.0
2072,0.0
2073,1.0
2074,1.0
2075,1.0
2076,1.0
2077,4.0
2078,1.0
2079,0.0
2080,4.0
2081,0.0
2082,4.0
2083,0.0
2084,1.0
2085,4.0
2086,1.0
2087,4.0
2088,4.0
2089,4.0
2090,1.0
2091,0.0
2092,1.0
2093,2.0
2094,4.0
2095,1.0
2096,4.0
2097,4.0
2098,4.0
2099,1.0
2100,1.0
2101,1.0
2102,0.0
2103,2.0
2104,1.0
2105,1.0
2106,4.0
2107,4.0
2108,1.0
2109,1.0
2110,4.0
2111,4.0
2112,0.0
2113,1.0
2114,1.0
2115,4.0
2116,1.0
2117,1.0
2118,1.0
2119,4.0
2120,1.0
2121,4.0
2122,4.0
2123,2.0
2124,1.0
2125,4.0
2126,1.0
2127,4.0
2128,1.0
2129,4.0
2130,4.0
2131,4.0
2132,4.0
2133,4.0
2134,1.0
2135,0.0
2136,0.0
2137,0.0
2138,4.0
2139,4.0
2140,1.0
2141,0.0
